17,2,-1,15,2372,1606
7,3,1,116,346,1767
20,1,1,150,3781,414
21,1,0,559,1542,1549
11,8,1,233,900,2089
12,8,1,334,3239,2340
13,5,2,107,1374,1783
18,2,2,6,1160,667
9,2,2,45,45,1276
20,3,2,9,2166,534
21,6,2,66,175,870
12,9,2,181,1690,957
19,10,2,238,3793,863
12,7,2,158,1341,1263
8,4,3,25,80,399
20,10,2,246,6738,922
13,7,2,150,1463,1213
14,8,2,123,1442,965
17,8,2,76,1196,573
18,3,0,50,4258,2383
7,4,1,132,499,1611
16,1,0,448,5759,1697
10,4,1,145,228,3099
6,1,-1,51,731,119
21,6,-2,80,215,1163
14,10,-2,708,6947,3183
18,1,-3,42,803,189
17,6,-3,8,467,305
12,10,-3,386,3077,1497
8,2,-2,25,36,474
16,7,-3,33,498,354
18,3,-3,3,485,299
16,3,-2,15,957,900
15,10,-3,296,2990,1245
18,1,-4,22,348,73
11,2,-3,7,1,384
17,8,-3,38,588,320
16,10,1,915,11266,3826
9,9,-1,250,735,705
19,2,-1,24,2391,1136
19,1,-2,86,1682,328
14,8,-2,116,1219,979
6,1,-2,27,335,61
18,7,-2,42,1355,693
10,3,-1,75,69,1625
18,2,-2,5,1107,657
9,3,0,124,210,2656
16,6,1,128,2872,2159
12,2,2,34,942,2122
20,7,1,36,4265,832
12,9,-1,350,3039,2029
12,8,0,610,4934,4090
18,8,-1,108,2840,1220
9,10,-3,133,899,575
14,1,-3,63,793,281
14,9,-2,111,1355,828
17,5,-2,6,1115,728
20,10,-3,136,6620,749
20,3,-3,3,1203,239
11,4,-2,40,67,854
12,5,-2,84,753,1313
10,4,-1,55,120,1615
7,10,-1,311,3551,997
9,10,-1,685,4435,2740
9,4,0,137,353,2552
12,6,1,294,2911,3620
19,7,1,30,2207,839
16,7,1,180,2539,1745
12,4,-1,182,1520,3013
17,5,-1,40,2415,1639
21,9,-2,128,587,980
5,2,-1,39,108,326
8,1,1,134,1325,543
19,10,0,991,17793,3967
13,6,1,334,3045,3467
15,5,1,118,2706,2764
14,2,-1,15,1716,2616
13,1,-1,430,4096,1690
14,5,-1,147,1903,2437
11,9,-1,154,829,1440
6,3,-1,35,141,497
8,1,-1,103,983,450
18,2,0,35,4134,2395
12,1,0,718,6382,2452
21,8,-1,251,981,2410
5,10,-1,105,2131,265
20,5,-2,12,2838,484
7,6,-1,84,330,573
16,8,-1,193,2713,1567
11,8,-3,30,127,304
21,2,-3,10,1,590
17,4,-4,1,221,143
12,10,-4,145,1280,716
12,9,-4,37,230,189
14,5,-4,8,164,218
8,3,0,112,230,1986
10,3,1,129,128,3294
8,5,1,154,577,2020
13,1,2,164,1680,554
9,7,1,176,717,1744
7,5,2,45,271,590
21,10,2,341,1488,1724
17,1,0,352,5190,1366
10,7,1,168,583,2102
8,2,1,123,199,2502
18,3,1,23,2501,1385
21,6,1,138,421,1901
14,5,2,97,1275,1468
12,6,3,60,586,699
18,8,2,48,1094,458
10,1,3,51,305,221
13,4,3,47,545,823
17,9,-2,80,1448,627
4,4,-2,15,47,51
13,7,-2,131,1188,1230
15,9,-1,240,2970,1583
9,5,-1,80,216,1091
13,10,-3,343,3090,1486
12,7,-2,133,1092,1225
10,9,-3,30,129,222
11,10,-2,468,2097,2483
5,5,-1,61,195,199
12,10,-2,820,7113,3278
15,3,-4,2,163,214
15,4,-3,6,359,441
13,8,-3,61,553,501
15,4,1,35,2792,2918
10,5,2,77,177,1269
12,4,2,122,1116,1919
20,9,2,25,1902,343
21,1,1,265,731,795
10,10,2,713,2065,2048
18,1,2,59,1068,249
9,4,1,141,377,2646
7,4,2,57,189,679
18,5,2,16,1265,623
14,2,3,6,548,686
15,10,2,462,5742,2005
13,2,2,28,1066,2014
19,5,3,8,482,241
13,7,3,49,611,549
8,6,4,15,61,163
13,6,5,14,112,97
13,5,5,10,86,104
6,9,5,3,29,7
12,10,5,38,442,168
20,10,5,12,433,70
13,10,4,138,1261,474
21,6,0,237,758,3750
20,3,0,35,8733,1916
9,1,0,234,2146,1256
12,9,1,405,3393,2060
17,8,-1,141,2906,1501
17,1,-2,151,1725,512
8,6,-1,72,329,737
14,5,0,304,3733,4696
12,1,1,402,3485,1340
9,10,2,383,2460,1430
18,7,2,25,1096,428
10,1,2,122,650,455
9,3,-1,59,108,1285
10,4,0,149,243,3131
19,6,1,30,2533,1023
13,3,1,122,2400,4167
14,3,1,38,2615,3571
17,5,1,42,2639,1810
7,2,2,36,105,829
17,7,1,99,2307,1329
18,5,1,30,2525,1296
18,7,0,76,4329,2055
16,8,-2,88,1265,743
11,9,-3,32,155,295
20,1,-3,50,1712,177
20,5,-4,1,533,84
15,10,-4,122,1312,620
9,2,-3,10,15,282
9,7,-3,20,74,218
16,2,-2,4,959,890
12,8,-2,160,1222,1077
13,3,-1,88,1539,2980
8,7,1,206,736,1258
12,3,2,109,1012,2093
15,5,-2,40,847,992
19,6,-2,10,1195,452
9,8,-2,65,294,432
18,4,-2,11,1081,634
13,4,-2,65,735,1359
16,1,-2,136,1728,592
21,8,-3,55,216,515
12,7,-3,76,482,544
13,10,-4,148,1313,666
9,9,-3,40,138,144
20,7,-4,4,617,83
15,2,-4,1,158,210
9,4,-2,22,78,582
18,3,-2,11,1094,664
18,7,-3,5,577,289
18,2,-3,4,480,284
6,5,0,108,475,741
16,4,0,54,4095,3626
7,9,0,154,1526,640
13,2,-2,12,745,1471
17,6,-2,22,1135,685
21,8,-2,136,480,1107
18,5,-2,9,1133,600
10,9,-1,179,692,1168
8,9,0,264,1624,925
21,5,-3,35,62,574
12,2,1,60,2031,4650
20,2,1,24,4575,1056
9,9,1,375,1151,1099
9,1,2,76,625,378
19,4,1,27,2438,1083
13,1,1,354,3569,1376
21,2,1,72,8,2459
17,2,1,30,2587,1947
17,3,1,25,2610,1839
20,7,2,21,1842,379
14,2,2,13,1169,1671
20,2,2,10,2039,500
18,3,2,8,1171,652
15,2,3,2,535,599
8,7,0,278,905,1573
14,8,-1,260,2717,2064
9,8,1,246,935,1496
20,1,0,282,7593,822
21,5,1,115,285,2122
20,4,-2,17,2728,492
20,7,-2,21,3354,524
7,4,0,126,421,1359
7,10,0,617,6937,2019
19,2,0,39,4084,1992
6,10,-2,91,1359,282
17,10,-3,225,3089,1062
12,1,-3,80,770,361
18,4,-4,2,203,121
13,3,-2,39,700,1410
18,10,-3,168,3067,887
6,5,-3,7,36,77
14,7,-2,118,1160,1071
10,6,-2,52,129,602
10,10,-2,581,1881,1893
17,4,-2,6,1104,769
14,4,-1,87,1832,2486
21,4,-2,59,103,1269
16,10,-3,250,2813,1129
11,6,0,243,753,3355
12,5,0,368,3441,5433
21,3,0,191,156,4503
12,7,3,59,599,517
21,2,3,18,1,504
20,5,0,61,8885,1774
5,8,1,63,724,195
20,3,1,21,4597,1065
8,5,0,144,482,1720
7,2,1,92,259,1840
18,4,2,10,1198,637
14,3,2,15,1208,1670
20,4,1,32,4536,1048
14,9,2,129,1615,784
14,1,2,150,1527,547
15,6,2,95,1382,1186
16,10,2,367,5255,1707
21,7,2,62,208,775
12,1,-1,460,4108,1709
7,5,0,131,519,1214
16,10,-2,541,6534,2494
15,7,-2,96,1155,986
12,5,-1,192,1710,2843
18,9,-2,93,1415,515
20,10,-4,51,2955,354
14,10,-5,57,419,216
15,10,-5,47,405,233
19,9,-5,2,87,23
21,9,-1,237,1233,2097
6,4,-1,58,199,439
12,1,-2,214,1896,776
13,5,-2,102,833,1185
15,8,-2,104,1281,832
20,10,-5,20,1083,139
16,5,-4,4,159,153
17,10,-5,39,463,169
5,10,-5,5,69,9
9,8,-6,2,2,11
17,4,-6,0,24,23
11,1,1,410,1302,1234
7,9,2,57,566,231
12,6,2,188,1391,1630
19,4,2,14,1203,471
17,10,2,329,4640,1369
5,10,2,62,1273,173
8,5,3,25,122,381
15,6,3,53,633,468
9,8,4,17,87,138
13,4,4,19,234,344
11,7,4,23,55,207
14,6,4,26,292,287
13,3,4,15,230,360
14,10,4,80,1097,384
14,4,5,6,84,111
12,1,5,15,107,33
19,8,5,3,68,30
8,10,5,15,187,68
10,4,5,5,10,101
19,6,5,2,94,30
15,10,6,10,143,34
9,1,5,6,37,28
9,6,2,79,318,1017
10,8,2,95,367,954
16,4,2,16,1266,1091
17,10,1,660,10010,3086
13,8,2,169,1504,1117
20,4,2,9,2099,497
14,8,3,55,642,416
6,7,4,19,87,41
16,7,3,31,529,362
10,10,4,147,391,361
16,10,3,170,2356,649
12,2,4,6,209,405
20,9,4,3,364,54
18,6,4,2,223,117
20,1,3,29,651,81
9,5,3,37,91,507
9,3,4,13,25,270
5,5,1,188,515,467
10,8,0,254,1076,2694
8,4,0,117,335,1836
15,5,0,163,3940,4008
11,7,0,297,994,3423
19,9,0,205,4230,1302
10,7,-2,51,214,712
14,7,-3,40,460,472
21,3,-4,9,8,261
11,10,-4,93,352,453
15,8,-4,22,242,188
14,3,-4,0,139,240
13,9,-5,9,101,61
20,10,-6,1,391,48
21,6,-6,0,4,19
17,1,-6,2,54,10
14,10,-6,13,161,80
12,7,-6,0,23,31
6,9,-5,0,19,6
21,3,-7,0,0,11
15,9,-7,0,7,8
10,6,1,204,549,2702
18,5,0,62,4353,2256
20,8,-1,60,6973,1081
15,3,-2,9,907,1074
9,3,-2,34,57,595
21,3,-1,106,120,2938
8,1,0,191,2027,788
19,10,-2,326,6658,1471
13,1,-2,202,1856,815
15,8,-3,51,542,411
7,1,-2,35,419,110
8,7,-2,59,225,347
7,7,-2,64,225,211
20,5,-3,3,1215,210
19,10,-4,53,1293,264
13,8,-4,30,208,186
15,7,-4,16,210,206
8,3,-3,19,27,188
5,9,-2,14,229,34
17,7,-4,12,223,149
18,9,-4,15,294,96
12,9,-5,14,77,59
14,4,-5,1,44,72
11,4,-4,7,10,137
20,8,-5,3,228,33
8,6,0,146,592,1563
15,3,-1,24,2011,2267
10,5,1,149,373,2949
18,2,1,24,2483,1371
19,9,1,108,2222,688
7,7,2,139,359,354
14,3,3,5,564,710
13,5,3,62,597,765
11,10,3,236,993,1133
19,10,3,106,1680,338
18,7,3,12,485,211
12,10,3,283,2763,1117
20,5,3,7,935,226
13,8,3,62,665,467
9,10,3,175,1038,623
16,6,2,57,1338,1065
17,6,3,10,549,352
19,5,2,17,1205,455
15,8,0,416,4808,3124
13,8,-2,155,1301,1072
19,4,-2,8,1065,498
18,3,-1,24,2403,1439
9,8,0,300,1240,1960
5,10,1,155,2711,370
21,4,-1,113,231,2861
9,4,-1,64,166,1239
19,3,-2,11,1124,498
20,6,-2,10,2878,448
19,5,-3,7,466,204
14,2,-2,14,790,1262
11,9,1,233,1130,1982
13,6,2,118,1473,1527
15,4,4,4,257,259
10,5,4,15,39,261
17,10,4,48,836,234
11,4,4,10,26,328
14,7,4,21,236,195
16,10,5,25,381,104
12,8,5,12,103,80
13,1,5,12,110,31
11,10,6,10,46,58
5,9,0,53,936,163
10,1,-2,88,574,449
7,5,1,139,616,1549
14,6,-2,82,913,1054
9,6,0,181,612,2092
9,5,1,169,474,2480
9,7,2,70,293,809
11,6,-1,111,310,1673
7,8,-1,110,593,368
10,4,2,83,120,1367
6,10,2,106,1770,345
15,4,2,26,1335,1309
11,10,2,525,2217,2778
12,1,2,141,1678,639
11,4,1,154,283,3461
14,4,2,63,1226,1655
15,2,2,18,1228,1397
14,8,1,305,3076,2099
15,7,2,100,1297,925
14,10,2,556,5933,2154
20,2,3,2,905,211
16,5,0,85,4203,3502
8,8,0,411,1144,1186
11,1,-1,385,1211,1225
19,5,-2,11,1165,483
20,9,-2,32,3175,444
7,3,-1,56,138,745
8,5,-2,26,121,409
21,8,2,65,298,677
7,4,3,33,96,307
9,6,1,206,695,2331
5,5,0,130,377,393
15,9,-3,38,583,320
18,7,-1,56,2937,1346
7,3,0,82,272,1463
21,9,1,160,722,1279
15,9,2,113,1529,751
4,7,0,28,373,111
8,9,-1,113,772,452
10,8,1,174,783,2015
10,7,2,68,325,1011
17,9,1,179,2580,1074
7,8,2,69,505,252
15,1,3,55,622,198
11,9,3,42,246,389
11,8,3,48,195,462
18,10,3,103,1718,415
19,2,3,4,476,240
4,1,3,2,76,6
12,1,3,59,712,230
14,10,3,242,2598,934
18,4,3,5,514,250
7,8,4,12,98,58
20,3,3,6,907,230
12,6,-1,253,1910,2514
20,3,-2,7,2729,528
10,7,-1,100,445,1419
19,8,-1,57,2819,965
6,2,-1,37,121,541
16,1,-1,276,3764,1163
13,8,-1,341,2817,2300
11,3,0,141,169,4000
17,4,-1,29,2340,1603
14,7,-1,236,2567,2231
7,1,-3,19,182,59
12,9,-3,67,591,374
15,3,-3,1,366,489
21,10,-3,298,1440,1599
17,3,-4,1,189,145
17,5,-4,4,200,132
9,1,-4,14,93,48
13,4,-4,11,121,259
16,2,-1,16,2138,1961
7,1,1,101,1234,342
7,9,1,113,1196,504
7,8,1,178,1041,618
9,6,3,25,115,440
19,6,4,5,200,70
15,6,4,33,279,227
15,8,4,19,271,163
19,5,4,2,206,84
15,1,5,10,93,27
19,10,5,18,229,59
10,10,5,62,132,115
16,7,6,3,39,15
17,10,5,20,261,82
14,10,5,38,411,119
7,6,6,1,8,12
8,8,1,333,941,1023
21,1,2,116,350,340
19,5,1,40,2534,1091
11,7,-2,71,248,750
14,10,-4,147,1257,613
5,8,-3,4,71,24
6,8,-2,20,257,110
17,7,-2,54,1187,734
6,3,-2,15,78,218
7,5,-1,64,258,562
13,9,-2,149,1418,879
18,6,-2,15,1144,615
9,4,-3,18,35,223
21,6,-3,31,86,521
11,3,-3,12,12,385
17,1,-4,18,344,87
11,6,-4,7,23,158
17,4,-3,10,500,308
21,1,-4,38,159,167
14,1,-4,32,307,155
9,2,1,120,106,2928
9,1,1,176,1369,823
20,5,1,37,4585,1009
17,4,0,52,4225,2979
5,3,1,65,273,742
16,3,3,5,546,498
21,3,1,80,81,2295
14,7,3,49,606,474
20,1,2,78,1703,170
16,9,2,112,1417,581
18,9,3,20,485,150
9,7,4,15,56,167
11,8,4,15,80,201
11,9,2,118,536,917
10,6,2,85,248,1267
16,5,3,10,577,486
11,5,4,20,41,264
15,1,4,17,267,79
9,7,3,30,134,345
11,9,4,19,114,170
12,8,3,60,631,456
5,6,-1,35,241,161
5,7,0,74,780,308
5,1,-1,30,551,69
10,2,1,90,17,3391
12,9,3,72,723,398
8,10,3,128,1065,447
9,4,3,32,70,543
17,10,3,117,1994,560
12,6,4,33,240,311
20,7,4,3,365,75
17,7,4,10,192,109
13,8,4,23,291,182
11,3,-1,71,71,1982
5,2,0,53,175,631
8,4,-2,31,75,432
21,9,2,68,332,560
20,6,2,10,2197,482
9,3,2,51,91,1238
16,3,2,11,1297,1119
15,7,3,45,549,394
16,4,3,8,557,471
21,5,2,55,147,1000
16,8,2,75,1328,671
7,1,0,133,1729,516
6,9,0,94,1279,336
5,7,1,49,613,258
21,4,2,57,92,1039
21,3,2,48,47,1055
17,4,2,16,1228,842
12,2,3,13,457,842
10,10,3,348,886,885
5,1,0,57,1031,140
4,2,1,37,106,332
15,8,2,112,1366,816
16,2,2,17,1307,1150
9,5,2,73,213,1117
12,3,3,37,508,844
11,1,3,86,236,282
7,1,2,38,550,145
11,5,3,33,98,654
10,1,-1,204,1165,935
9,8,-1,150,568,941
7,6,1,177,743,1316
13,9,2,190,1681,924
8,8,2,142,444,411
6,1,2,27,436,89
6,2,2,31,100,561
6,8,2,44,401,154
9,9,3,90,205,219
12,4,3,44,529,832
4,3,2,17,76,134
8,3,3,22,56,471
16,6,4,10,245,206
13,1,4,38,311,118
14,1,3,70,707,217
8,10,2,228,2493,1007
19,9,2,51,1076,308
7,6,2,92,327,550
8,7,4,18,67,129
18,7,4,5,197,100
4,10,1,72,1422,112
6,6,0,234,606,585
15,5,2,62,1350,1213
10,8,-1,119,547,1274
4,10,-1,47,1079,80
14,9,0,571,5437,3137
4,3,0,46,148,261
16,7,-2,87,1224,870
11,2,-2,23,6,910
20,9,-3,9,1462,189
20,4,-3,9,1204,240
11,8,-2,48,297,643
11,4,-1,85,160,1872
5,3,0,66,249,619
21,7,-3,31,188,552
19,5,-4,2,191,101
14,8,-4,20,212,194
7,10,-3,63,728,185
7,6,-3,15,62,110
16,2,-3,3,419,356
7,8,-3,9,135,72
13,7,-3,59,524,555
12,2,-3,15,252,747
7,9,-2,30,331,124
16,4,-3,12,399,374
15,5,-3,15,374,449
9,2,-2,31,22,625
6,5,-1,73,237,418
8,5,-4,1,11,55
5,9,-3,3,75,16
13,1,-3,89,774,342
13,5,-3,34,294,562
19,9,-3,14,602,170
4,10,-2,21,475,37
8,8,-1,201,595,591
18,8,-2,60,1333,581
7,7,-1,153,467,448
13,2,-1,29,1527,3017
16,4,-2,10,964,888
16,6,-2,45,936,805
14,4,-2,43,810,1194
15,1,-3,57,742,291
7,4,-3,14,42,126
14,9,-4,32,260,183
21,4,-4,9,26,256
6,7,0,142,917,571
21,3,-2,54,43,1414
16,1,-3,53,727,259
7,3,2,44,153,757
17,6,2,27,1224,798
8,8,3,66,209,205
7,10,4,31,454,116
4,8,0,27,463,99
6,6,-1,88,322,312
19,6,-1,47,2517,993
5,3,-1,34,131,307
8,7,-1,129,439,786
17,8,-2,79,1307,673
5,8,-2,13,173,54
7,7,-3,24,90,87
13,2,-3,5,262,595
6,7,-1,66,428,287
19,2,-2,7,1162,539
12,4,-3,43,280,619
6,4,0,80,365,872
18,8,-3,26,610,260
16,5,-3,8,374,331
10,8,-3,29,116,270
19,6,-3,8,475,207
16,9,-4,24,242,140
12,10,-5,62,486,260
8,2,-4,3,7,87
17,10,-4,86,1365,448
19,8,-3,7,620,221
19,2,-4,1,200,95
12,4,-4,17,105,273
10,3,-3,5,14,315
11,6,-3,32,68,320
17,5,-3,7,469,318
9,1,-2,63,572,292
21,9,0,281,1520,2673
11,5,-2,51,106,842
8,9,-2,57,351,189
12,3,-2,62,598,1570
15,4,-2,16,907,979
18,2,-4,3,175,135
16,6,-1,68,2094,1690
