14,10,4,99,1234,228
14,4,5,69,16,116
12,1,5,11,144,0
19,8,5,9,0,92
8,10,5,0,270,0
10,4,5,9,73,34
19,6,5,0,0,126
15,10,6,16,140,31
9,1,5,0,71,0
9,6,2,93,1213,108
10,8,2,108,1308,0
16,4,2,0,0,2373
17,10,1,1058,7597,5101
13,8,2,200,1944,646
20,4,2,0,0,2605
14,8,3,80,706,327
6,7,4,0,147,0
16,7,3,73,386,463
10,10,4,0,899,0
16,10,3,201,2108,866
12,2,4,206,58,356
20,9,4,31,0,390
18,6,4,0,0,342
20,1,3,61,247,453
9,5,3,47,493,95
9,3,4,23,204,81
5,5,1,0,1170,0
10,8,0,334,3690,0
8,4,0,165,1753,370
15,5,0,2435,676,5000
11,7,0,382,3604,728
19,9,0,1761,437,3539
10,7,-2,70,816,91
14,7,-3,73,488,411
21,3,-4,0,0,278
11,10,-4,0,898,0
15,8,-4,37,219,196
14,3,-4,25,0,354
13,9,-5,16,137,18
20,10,-6,95,29,316
21,6,-6,0,0,23
17,1,-6,6,36,24
14,10,-6,21,192,41
12,7,-6,3,38,13
6,9,-5,0,25,0
21,3,-7,0,0,11
15,9,-7,1,7,7
10,6,1,270,2687,498
18,5,0,0,0,6671
20,8,-1,0,0,8114
15,3,-2,0,0,1990
9,3,-2,56,409,221
21,3,-1,0,0,3164
8,1,0,0,3006,0
19,10,-2,629,3044,4782
13,1,-2,230,2429,214
15,8,-3,75,519,410
7,1,-2,0,564,0
8,7,-2,0,631,0
7,7,-2,0,500,0
20,5,-3,0,0,1428
19,10,-4,109,559,942
13,8,-4,27,288,109
15,7,-4,32,179,221
8,3,-3,11,163,60
5,9,-2,0,277,0
17,7,-4,91,33,260
18,9,-4,44,154,207
12,9,-5,9,132,9
14,4,-5,31,9,77
11,4,-4,9,66,79
20,8,-5,0,0,264
8,6,0,166,2135,0
15,3,-1,0,0,4302
10,5,1,263,2438,770
18,2,1,0,0,3878
19,9,1,917,231,1870
7,7,2,0,852,0
14,3,3,101,0,1178
13,5,3,113,702,609
11,10,3,0,2362,0
19,10,3,173,890,1061
18,7,3,50,0,658
12,10,3,295,3868,0
20,5,3,0,0,1168
13,8,3,88,872,234
9,10,3,0,1836,0
16,6,2,772,204,1484
17,6,3,81,0,830
19,5,2,0,0,1677
15,8,0,650,4463,3235
13,8,-2,206,1743,579
19,4,-2,0,0,1571
18,3,-1,0,0,3866
9,8,0,0,3500,0
5,10,1,0,3236,0
21,4,-1,0,0,3205
9,4,-1,120,1002,347
19,3,-2,0,0,1633
20,6,-2,0,0,3336
19,5,-3,0,0,677
14,2,-2,0,0,2066
11,9,1,252,3093,0
13,6,2,242,1744,1132
15,4,4,45,0,475
10,5,4,24,229,62
17,10,4,82,664,372
11,4,4,29,206,129
14,7,4,27,265,160
16,10,5,43,344,123
12,8,5,11,151,33
13,1,5,12,133,8
11,10,6,0,114,0
5,9,0,0,1152,0
10,1,-2,0,1111,0
7,5,1,178,2126,0
14,6,-2,158,908,983
9,6,0,203,2443,239
9,5,1,220,2450,453
9,7,2,81,1091,0
11,6,-1,150,1440,504
7,8,-1,0,1071,0
10,4,2,121,1030,419
6,10,2,0,2221,0
15,4,2,198,0,2472
11,10,2,0,5520,0
12,1,2,201,2257,0
11,4,1,319,2160,1419
14,4,2,945,218,1781
15,2,2,0,0,2643
14,8,1,424,3371,1685
15,7,2,187,1112,1023
14,10,2,585,6810,1248
20,2,3,0,0,1118
16,5,0,609,0,7181
8,8,0,0,2741,0
11,1,-1,0,2821,0
19,5,-2,0,0,1659
20,9,-2,284,0,3367
7,3,-1,82,709,148
8,5,-2,46,465,45
21,8,2,0,0,1040
7,4,3,29,377,30
9,6,1,239,2758,235
5,5,0,0,900,0
15,9,-3,69,586,286
18,7,-1,338,0,4001
7,3,0,149,1391,277
21,9,1,0,0,2161
15,9,2,157,1477,759
4,7,0,0,512,0
8,9,-1,0,1337,0
10,8,1,232,2740,0
10,7,2,110,1208,86
17,9,1,283,1769,1781
7,8,2,0,826,0
15,1,3,45,621,209
11,9,3,41,636,0
11,8,3,54,606,45
18,10,3,177,1136,923
19,2,3,0,0,720
4,1,3,0,84,0
12,1,3,71,930,0
14,10,3,274,2951,549
18,4,3,0,0,769
7,8,4,0,168,0
20,3,3,0,0,1143
12,6,-1,345,2857,1475
20,3,-2,0,0,3264
10,7,-1,183,1620,161
19,8,-1,281,0,3560
6,2,-1,52,540,107
16,1,-1,393,3206,1604
13,8,-1,424,3768,1266
11,3,0,346,2013,1951
17,4,-1,0,0,3972
14,7,-1,333,2709,1992
7,1,-3,0,260,0
12,9,-3,75,886,71
15,3,-3,0,0,856
21,10,-3,263,0,3074
17,3,-4,0,0,335
17,5,-4,0,0,336
9,1,-4,0,155,0
13,4,-4,33,132,226
16,2,-1,0,0,4115
7,1,1,0,1677,0
7,9,1,0,1813,0
7,8,1,0,1837,0
9,6,3,41,489,50
19,6,4,0,0,275
15,6,4,46,235,258
15,8,4,42,261,150
19,5,4,0,0,292
15,1,5,10,84,36
19,10,5,24,133,149
10,10,5,0,309,0
16,7,6,6,24,27
17,10,5,30,212,121
14,10,5,33,465,70
7,6,6,0,21,0
8,8,1,0,2297,0
21,1,2,268,0,538
19,5,1,0,0,3665
11,7,-2,83,818,168
14,10,-4,180,1541,296
5,8,-3,0,99,0
6,8,-2,0,387,0
17,7,-2,590,149,1236
6,3,-2,24,269,18
7,5,-1,69,815,0
13,9,-2,171,1886,389
18,6,-2,0,0,1774
9,4,-3,17,188,71
21,6,-3,0,0,638
11,3,-3,28,175,206
17,1,-4,37,237,175
11,6,-4,13,128,47
17,4,-3,0,0,818
21,1,-4,98,0,266
14,1,-4,39,375,80
9,2,1,237,1702,1215
9,1,1,0,2368,0
20,5,1,0,0,5631
17,4,0,0,0,7256
5,3,1,88,992,0
16,3,3,0,0,1049
21,3,1,0,0,2456
14,7,3,100,630,399
20,1,2,133,667,1151
16,9,2,167,1187,756
18,9,3,49,274,332
9,7,4,18,220,0
11,8,4,14,249,33
11,9,2,137,1434,0
10,6,2,127,1235,238
16,5,3,92,0,981
11,5,4,25,217,83
15,1,4,27,240,96
9,7,3,42,467,0
11,9,4,16,287,0
12,8,3,82,897,168
5,6,-1,0,437,0
5,7,0,0,1162,0
5,1,-1,0,650,0
10,2,1,264,1652,1582
12,9,3,78,1040,75
8,10,3,0,1640,0
9,4,3,54,453,138
17,10,3,189,1519,963
12,6,4,44,363,177
20,7,4,0,0,443
17,7,4,96,24,191
13,8,4,52,347,97
11,3,-1,180,928,1016
5,2,0,64,728,67
8,4,-2,43,410,85
21,9,2,0,0,960
20,6,2,0,0,2689
9,3,2,107,857,416
16,3,2,0,0,2427
15,7,3,60,502,426
16,4,3,0,0,1036
21,5,2,0,0,1202
16,8,2,148,996,930
7,1,0,0,2378,0
6,9,0,0,1709,0
5,7,1,0,920,0
21,4,2,0,0,1188
21,3,2,0,0,1150
17,4,2,0,0,2086
12,2,3,425,98,789
10,10,3,0,2119,0
5,1,0,0,1228,0
4,2,1,37,438,0
15,8,2,166,1262,866
16,2,2,0,0,2474
9,5,2,105,1076,222
12,3,3,111,580,698
11,1,3,0,604,0
7,1,2,0,733,0
11,5,3,57,477,251
10,1,-1,0,2304,0
9,8,-1,0,1659,0
7,6,1,0,2236,0
13,9,2,184,2169,442
8,8,2,0,997,0
6,1,2,0,552,0
6,2,2,48,531,113
6,8,2,0,599,0
9,9,3,0,514,0
12,4,3,104,677,624
4,3,2,0,227,0
8,3,3,50,373,126
16,6,4,136,43,282
13,1,4,38,392,37
14,1,3,71,785,138
8,10,2,0,3728,0
19,9,2,451,121,863
7,6,2,0,969,0
8,7,4,0,214,0
18,7,4,26,0,276
4,10,1,0,1606,0
6,6,0,0,1425,0
15,5,2,838,208,1579
10,8,-1,179,1761,0
4,10,-1,0,1206,0
14,9,0,723,6280,2142
4,3,0,0,455,0
16,7,-2,163,809,1209
11,2,-2,80,327,532
20,9,-3,124,0,1536
20,4,-3,0,0,1453
11,8,-2,85,821,82
11,4,-1,152,1119,846
5,3,0,57,877,0
21,7,-3,0,0,771
19,5,-4,0,0,294
14,8,-4,35,242,149
7,10,-3,0,976,0
7,6,-3,0,187,0
16,2,-3,0,0,778
7,8,-3,0,216,0
13,7,-3,72,657,409
12,2,-3,312,65,637
7,9,-2,0,485,0
16,4,-3,0,0,785
15,5,-3,218,53,567
9,2,-2,44,362,272
6,5,-1,0,728,0
8,5,-4,6,58,3
5,9,-3,0,94,0
13,1,-3,92,1033,80
13,5,-3,56,403,431
19,9,-3,237,60,489
4,10,-2,0,533,0
8,8,-1,0,1387,0
18,8,-2,574,146,1254
7,7,-1,0,1068,0
13,2,-1,322,0,4251
16,4,-2,0,0,1862
16,6,-2,510,139,1137
14,4,-2,610,160,1277
15,1,-3,100,720,270
7,4,-3,12,155,15
14,9,-4,49,313,113
21,4,-4,0,0,291
6,7,0,0,1630,0
21,3,-2,0,0,1511
16,1,-3,103,615,321
7,3,2,66,746,142
17,6,2,159,0,1890
8,8,3,0,480,0
7,10,4,0,601,0
4,8,0,0,589,0
6,6,-1,0,722,0
19,6,-1,0,0,3557
5,3,-1,37,435,0
8,7,-1,0,1354,0
17,8,-2,171,755,1133
5,8,-2,0,240,0
7,7,-3,0,201,0
13,2,-3,58,0,804
6,7,-1,0,781,0
19,2,-2,0,0,1708
12,4,-3,68,425,449
6,4,0,117,1200,0
18,8,-3,262,62,572
16,5,-3,42,0,671
10,8,-3,45,370,0
19,6,-3,0,0,690
16,9,-4,32,186,188
12,10,-5,78,730,0
8,2,-4,8,58,31
17,10,-4,138,987,774
19,8,-3,67,0,781
19,2,-4,0,0,296
12,4,-4,24,167,204
10,3,-3,20,166,148
11,6,-3,36,283,101
17,5,-3,0,0,794
9,1,-2,0,927,0
21,9,0,0,0,4474
11,5,-2,104,576,319
8,9,-2,0,597,0
12,3,-2,173,817,1240
15,4,-2,143,0,1759
18,2,-4,0,0,313
16,6,-1,1095,291,2466
10,1,0,0,4193,0
18,5,3,0,0,797
15,5,5,64,21,114
12,3,5,16,96,108
6,3,7,1,5,0
14,4,7,8,2,16
10,3,7,0,10,3
9,3,8,0,3,1
15,6,8,0,3,1
